Id,SalePrice
1688,190743.93511927544
1689,194693.82950620522
1690,195290.35623661225
1691,178086.32696070755
1692,274478.8233289276
1693,164040.5695076897
1694,183433.93126979074
1695,165931.2781875949
1696,272596.0544744309
1697,174375.44339884282
1698,347498.4448298841
1699,314869.14314049226
1700,243714.86574066762
1701,271185.4339675208
1702,227928.77105874347
1703,261311.24908449253
1704,279312.32087850716
1705,230123.07111983158
1706,379090.02111743117
1707,215868.8917801272
1708,193884.1710873334
1709,269016.10612870386
1710,221803.4824511822
1711,262312.3102344337
1712,241621.66954246862
1713,261227.3462222376
1714,224216.2285320068
1715,204324.5464367697
1716,184525.77995383096
1717,174523.70932124733
1718,129852.29903703804
1719,196765.32846251663
1720,242824.40770551795
1721,163328.90380617802
1722,117673.45796375125
1723,154070.83301758443
1724,204538.73799837724
1725,232540.26307831908
1726,183785.3610456333
1727,154187.54340865093
1728,177886.72677201394
1729,159648.90618517084
1730,159801.15950631982
1731,123869.76674815014
1732,134606.06301265943
1733,118980.75823660655
1734,128332.57469555303
1735,125661.90610388291
1736,119980.25347845188
1737,309090.1845981242
1738,223651.5946910448
1739,266402.3281700973
1740,201030.5987129425
1741,193899.51121041004
1742,171737.9866436573
1743,174529.67765198424
1744,300277.1574873853
1745,202119.83678253202
1746,200345.15157912436
1747,226344.1763132228
1748,220754.70814152173
1749,154095.63219515345
1750,131038.21607309935
1751,235574.0643240673
1752,123666.06706253627
1753,143992.4095880689
1754,194498.59994922765
1755,167456.03977098854
1756,128090.4014549317
1757,122691.2075965047
1758,137987.8903421017
1759,168317.54523386218
1760,164645.9721769732
1761,144925.09395734468
1762,179106.1383564142
1763,176943.68906673117
1764,119396.00443801944
1765,149428.70390007456
1766,182038.23457157548
1767,215471.8018416313
1768,144773.1611918994
1769,173851.7062924792
1770,154964.52757595986
1771,127852.32051795929
1772,133542.75791451265
1773,125987.87567677752
1774,124372.68361406735
1775,145074.493988855
1776,121573.1350109546
1777,118231.90007082673
1778,137551.35105928595
1779,119083.39259283278
1780,176693.5975478682
1781,128989.29038411297
1782,91492.98660570811
1783,138156.38546825008
1784,107309.30169443066
1785,116601.4840440604
1786,134887.82277287918
1787,160884.08209469417
1788,53774.70431194259
1789,97910.40756781219
1790,76942.15509538852
1791,181849.5814327053
1792,157241.20076967689
1793,134059.16272220947
1794,145541.68763916765
1795,132067.6949787418
1796,126072.68446453888
1797,115297.9765411597
1798,124249.16172749845
1799,113515.30526197454
1800,126054.76265617929
1801,124228.44181064094
1802,123569.45666190016
1803,146493.9529219855
1804,142973.34241335213
1805,140929.84757864397
1806,112425.2867061109
1807,134026.72549803264
1808,124840.96237166351
1809,120187.28423383174
1810,143725.50536590308
1811,92115.44233947652
1812,92154.9106998255
1813,121207.80160988444
1814,99768.13266772294
1815,55187.50161599473
1816,98943.9234138972
1817,109410.30770805074
1818,151051.63872983534
1819,124760.46803816155
1820,57339.1740956048
1821,112338.57007642524
1822,149042.41560886084
1823,50763.92153001189
1824,121582.36242838475
1825,139363.15492706688
1826,105823.96079587123
1827,97829.57595643085
1828,138243.4313190598
1829,119416.29039696156
1830,139633.37432500682
1831,147979.7012355232
1832,84135.92704210806
1833,155643.31846954406
1834,118737.2306316006
1835,124033.53332716158
1836,126053.85398828155
1837,93689.5808606224
1838,131189.89536103077
1839,98769.70576429136
1840,156925.9387395531
1841,141773.58981118613
1842,84726.12337194654
1843,133222.29394921864
1844,137003.63088228524
1845,140826.81992280914
1846,153724.3217306675
1847,160678.11414146321
1848,55794.03923690779
1849,106528.56523423904
1850,122783.75668253966
1851,156872.70941835857
1852,132339.17879066672
1853,133515.99385974978
1854,175957.21314772297
1855,140022.74484167108
1856,222085.06095343502
1857,156527.14822557365
1858,135801.73866777855
1859,122735.77073519542
1860,148764.9644422395
1861,121180.50926690822
1862,301146.24319930765
1863,279486.5211325356
1864,279480.1559386681
1865,365321.9526059526
1866,338560.06391306955
1867,241608.29945759755
1868,294674.430334325
1869,203448.72945391462
1870,230702.40632063674
1871,253134.8104767983
1872,171681.84100449554
1873,237520.0173181738
1874,145747.22792053613
1875,201410.8880344035
1876,192194.62306493527
1877,207554.10997898097
1878,200434.18449907014
1879,126213.02060975558
1880,137049.4886216585
1881,245050.78275299128
1882,249792.79680191408
1883,188050.18591892123
1884,204517.17402355358
1885,256099.8062072271
1886,299374.0091147458
1887,203210.8557268862
1888,276689.023122212
1889,164045.7431653507
1890,122535.17483288728
1891,135946.8442276536
1892,98707.78630634182
1893,128907.73167497694
1894,125837.03689077547
1895,138650.814529227
1896,124135.95292393063
1897,115803.17337199814
1898,112968.84878342383
1899,148990.51041111804
1900,154779.76860036913
1901,175416.66029856727
1902,138605.4902406619
1903,215819.81103915136
1904,154643.77710189356
1905,199434.82590504576
1906,147714.5164023025
1907,214468.48178225692
1908,109503.66990466997
1909,134377.39565523382
1910,119297.85000801543
1911,211602.00601812347
1912,307110.61959958734
1913,134062.11429728745
1914,55999.00266593842
1915,319710.6689226322
1916,69556.83480538329
1917,264042.5374625019
1918,141796.02828291123
1919,170370.7377028193
1920,152955.57599584345
1921,414837.68475322076
1922,332145.4260876531
1923,214513.69296063267
1924,223339.93690618075
1925,195408.7513325262
1926,403670.9363841884
1927,131517.02505196785
1928,149138.41907260683
1929,124234.06050493773
1930,132596.97168435622
1931,144766.72107091677
1932,129621.27619842139
1933,172886.7549073553
1934,182886.50161986292
1935,168079.58421019645
1936,186812.4600768463
1937,181720.64565721102
1938,166441.23829313047
1939,251014.3611818218
1940,183499.04031147112
1941,174757.8612818366
1942,181784.00747841666
1943,207100.21397082656
1944,349744.881537597
1945,389683.4386605315
1946,134569.3913314771
1947,344838.7229057393
1948,177285.65489591984
1949,247353.87272754443
1950,185701.76360185028
1951,257902.16636923864
1952,218430.31949584902
1953,170293.9406726706
1954,190955.4899286073
1955,130495.60675932103
1956,309707.47136348544
1957,155176.6192373484
1958,308001.78528703726
1959,141834.4374403713
1960,114979.75346443513
1961,123406.72924999596
1962,97903.44751293966
1963,102028.81637411549
1964,110897.93070908033
1965,143477.3917835893
1966,141503.92440136493
1967,295515.1028338823
1968,401053.0503192518
1969,389091.8496315024
1970,423646.19045953656
1971,436725.97481065907
1972,374201.973734451
1973,255004.3059768913
1974,324717.9808460511
1975,444183.1309408819
1976,269924.1329165971
1977,359192.34820713795
1978,330019.8413958163
1979,349243.06927004585
1980,189466.6483725692
1981,356146.5367552274
1982,220231.4428551944
1983,200094.10080139906
1984,169293.1251848228
1985,218460.4548433633
1986,215617.3613659417
1987,180663.44696210552
1988,177370.7242656803
1989,191875.46431406902
1990,210317.69800927414
1991,227165.61565163612
1992,210442.69957129925
1993,170155.4729999113
1994,232907.0702512387
1995,188097.4930414101
1996,251624.29121925688
1997,319339.583653415
1998,328671.3022624855
1999,254192.58569711307
2000,312656.85318935616
2001,252052.0042605398
2002,245163.43398825297
2003,271322.8540956649
2004,261894.06122904122
2005,225712.991033191
2006,216771.394733148
2007,248530.79492646593
2008,209922.78141268183
2009,190100.3107746608
2010,191526.6213801329
2011,132573.60195798165
2012,172837.4301807129
2013,181340.36650557
2014,182265.04090026236
2015,201264.27810232842
2016,191955.02895153628
2017,192867.8853529112
2018,124697.43159548251
2019,137770.2536547604
2020,105226.48217698142
2021,107183.58111481828
2022,173318.9642278569
2023,138986.6422424435
2024,240031.53152664762
2025,343889.32460364536
2026,171377.94445642908
2027,153783.75300055373
2028,150071.43138495763
2029,168865.12780043192
2030,278489.00528782903
2031,232159.3865731681
2032,255810.9719315852
2033,270143.72820289107
2034,165686.01498612022
2035,208930.8181091865
2036,197838.02944210428
2037,200342.2871454458
2038,280683.577547533
2039,231902.13949321138
2040,280821.5695282584
2041,284245.09940971626
2042,200965.66683914134
2043,172984.07427809725
2044,172697.20563440546
2045,212437.5156286947
2046,143194.45120048278
2047,145397.14478135147
2048,137732.44503451523
2049,122091.90156570003
2050,176626.16626727348
2051,108043.5255342215
2052,128387.57575747481
2053,144829.16204670735
2054,93205.69579948531
2055,157830.67529850412
2056,139091.2924778572
2057,112743.27395846878
2058,214892.4348722649
2059,129805.55607074192
2060,167251.0184182608
2061,178694.0651881459
2062,133066.3862456527
2063,121087.70827697737
2064,142620.53193276934
2065,116238.28788029413
2066,165425.53128604987
2067,117592.64245246032
2068,126085.409061762
2069,88332.14154997814
2070,113876.93045258072
2071,91963.770115137
2072,130773.83143726701
2073,139707.65270303705
2074,182368.93648580322
2075,145299.11684598657
2076,124442.97852467182
2077,156098.88140453649
2078,130868.47318627295
2079,128701.50939871886
2080,124050.77790227917
2081,126129.74760636449
2082,111228.60942534881
2083,143891.50330827426
2084,119768.0308698882
2085,120095.72524408302
2086,106718.45832832159
2087,109514.1861283972
2088,89729.79168262392
2089,76031.69619024597
2090,121204.87412378647
2091,112075.87582001854
2092,123302.63672251576
2093,107623.72136399387
2094,114073.508291864
2095,140495.72082756006
2096,84476.52288329996
2097,96750.22330418606
2098,145172.98084273213
2099,57672.42340988459
2100,82730.08072920902
2101,106623.49950450458
2102,121867.54408599107
2103,105317.29065819981
2104,132125.5886448154
2105,123178.63574503972
2106,68739.01639126909
2107,210524.59414266562
2108,118827.022856187
2109,107071.19589459202
2110,125922.53635780896
2111,148258.58492401522
2112,143865.2595259893
2113,114720.32127921733
2114,115307.87579482526
2115,160028.53711420612
2116,110811.38793040719
2117,146394.2843937493
2118,124515.67437723985
2119,113797.11405780115
2120,111551.54589771685
2121,101099.98795032917
2122,118486.51036870955
2123,84307.5236430105
2124,171863.962405733
2125,134320.14103491965
2126,155141.91568686787
2127,158641.56260676164
2128,130633.58266333198
2129,103245.5968749503
2130,136348.5559777514
2131,140648.48949936402
2132,111135.66435982386
2133,121827.94487265719
2134,133446.03777464898
2135,99224.6657460914
2136,72961.8533030221
2137,102869.2094766666
2138,130017.7212849062
2139,151705.23792128635
2140,136710.13870762903
2141,149061.38869923717
2142,122729.81350415258
2143,142188.83644155116
2144,128183.67419114764
2145,138075.8408352705
2146,159416.52741462324
2147,139897.0199652447
2148,133742.55889178487
2149,148066.4320452419
2150,228721.79961003613
2151,118240.17025949023
2152,149331.48092933762
2153,164494.41545647982
2154,100010.83121242136
2155,128052.76915828997
2156,248822.40935898857
2157,231814.30548372964
2158,227007.00319454784
2159,209379.01012025116
2160,178402.44844422117
2161,241179.39715945357
2162,399881.5688337579
2163,356907.33260734414
2164,267381.5936987192
2165,203928.5320558846
2166,150612.37326929256
2167,211427.18052525117
2168,196444.2897374066
2169,196234.89848320637
2170,217944.83283501305
2171,141332.2869359162
2172,133999.6126163454
2173,155473.06337472715
2174,229434.409886217
2175,312072.3859188272
2176,326220.8718815662
2177,234973.9060865518
2178,214224.10643333208
2179,140989.87527716675
2180,209482.7103811312
2181,185833.56404088932
2182,221740.29329221454
2183,183998.34887423122
2184,123606.14898431786
2185,119812.19611282744
2186,144173.09149222443
2187,152569.5363148728
2188,148076.45510671975
2189,214010.39360697434
2190,79051.65598415521
2191,80609.73933829406
2192,86172.57708902564
2193,99740.15754361151
2194,101449.48090966076
2195,108095.75556027741
2196,103586.41093689635
2197,109021.0763471987
2198,155075.78103959886
2199,174405.37606098587
2200,149582.5468067778
2201,136003.74280136672
2202,207994.0432154414
2203,139859.7815497424
2204,177061.83866683516
2205,112047.90337914664
2206,140879.48712364663
2207,225055.02549046828
2208,246305.2003424391
2209,222223.37147344998
2210,115898.16091100172
2211,116842.53144841951
2212,115327.56506109943
2213,103976.83777853029
2214,130896.94501113266
2215,103422.92940962742
2216,147902.67700509095
2217,73761.41158152049
2218,74490.03127002793
2219,67768.14917071852
2220,66969.08006356064
2221,318662.29888723715
2222,264242.7406237946
2223,291125.4882095719
2224,211628.05218644632
2225,123706.37115759806
2226,175988.58607891298
2227,208162.97728550233
2228,273039.18862332415
2229,258373.80692064183
2230,150135.33979558133
2231,222917.79136270963
2232,175983.2328644565
2233,173494.27795507218
2234,244877.31105103905
2235,211065.1655575128
2236,264369.14742062154
2237,330809.9556713536
2238,202976.312482349
2239,108774.24631750166
2240,158956.4442425326
2241,143925.39312584643
2242,124790.8533536313
2243,128408.38294625634
2244,101797.81110701295
2245,102627.61722389853
2246,143214.5378280054
2247,106619.6143172842
2248,127986.18270562465
2249,120654.810682761
2250,131542.63294024253
2251,113100.71988768746
2252,172966.91778398937
2253,151217.65160898934
2254,175897.77937655465
2255,184477.53612903657
2256,182996.22449817095
2257,204732.15313751734
2258,161627.80588894794
2259,175271.88023539333
2260,153648.7568098823
2261,187495.1066010069
2262,202051.48905494768
2263,365923.58724898315
2264,397751.56603727303
2265,168377.7121468878
2266,336602.0104306964
2267,364551.51052550104
2268,424191.8469336312
2269,148243.68064797635
2270,193295.27945513604
2271,225520.3808854584
2272,194263.97718088445
2273,160205.29568380435
2274,173879.09833029957
2275,168486.46900760796
2276,197362.60986920912
2277,188819.3641254729
2278,140234.98917756218
2279,117261.06767699201
2280,118608.43562649106
2281,165858.64324919222
2282,185987.8572106003
2283,101287.59962848853
2284,111484.17975885897
2285,146263.24611403
2286,126947.35436816014
2287,370101.1530027346
2288,247039.22352112303
2289,367205.25767002685
2290,453884.12566018524
2291,327463.2403342319
2292,427103.6919536445
2293,440170.6206815841
2294,384120.73157139425
2295,440206.14142006036
2296,292902.8804899035
2297,323887.3922572794
2298,300283.3532360421
2299,332342.75829354057
2300,332040.4018586896
2301,294548.8040508001
2302,235451.25923460117
2303,237087.52472719236
2304,242500.5497842596
2305,186528.01118901404
2306,179266.00035079854
2307,186432.37528772082
2308,220594.44027355372
2309,289338.4492428787
2310,208899.49228694945
2311,190852.64085028647
2312,180677.51976219003
2313,177015.82703243254
2314,169919.6344573753
2315,184479.3138965641
2316,195300.5954162837
2317,181092.13729474397
2318,184219.4907209063
2319,183743.24802493723
2320,191358.6898843602
2321,252505.90655505023
2322,177323.82628100584
2323,185524.90177706972
2324,175730.8915441185
2325,220488.5820214349
2326,171445.552949316
2327,204312.08859015012
2328,223222.93520422105
2329,188109.59944741288
2330,178327.74831575525
2331,338744.2517085917
2332,399125.3828665366
2333,321667.1447890313
2334,241025.68939873535
2335,272569.1973625852
2336,312670.01724007155
2337,202828.18065791004
2338,284649.5400669183
2339,211937.04233286853
2340,400334.7929885707
2341,225327.05713805635
2342,236046.8418363416
2343,226340.16324440204
2344,211576.7087561756
2345,242577.31478984258
2346,210607.19833811943
2347,195915.51197886764
2348,234790.79887005122
2349,178794.00676160614
2350,303234.30308568757
2351,264790.1036820605
2352,258133.5625066919
2353,224861.04634645995
2354,133801.44115436432
2355,142731.35985619307
2356,147657.345844167
2357,191088.921059463
2358,188669.75987176088
2359,126807.71920746283
2360,117877.0704031717
2361,149015.58922178822
2362,267281.93107973307
2363,131386.44302351412
2364,147932.99216568642
2365,220587.72414110316
2366,191639.16029994038
2367,228151.40349446578
2368,214193.96516092165
2369,233018.76930532808
2370,171797.44024821784
2371,170126.64334472982
2372,188037.00069587323
2373,284778.4726399592
2374,320395.56158769975
2375,266959.6610741027
2376,280190.6492313095
2377,345105.17758609937
2378,142072.9121247179
2379,196087.1796718408
2380,144696.64554986506
2381,167786.46501466102
2382,207484.1552620618
2383,205604.0460018756
2384,250287.8029035616
2385,168977.36786026374
2386,137353.0644358525
2387,130412.0711167068
2388,97898.0555945597
2389,122204.46605787022
2390,141795.6809714253
2391,143641.29462808088
2392,116797.23019707671
2393,175679.0736460661
2394,145006.09050524473
2395,204860.4506806549
2396,144915.6337050397
2397,212315.03266105463
2398,134781.1755227506
2399,57056.3530098762
2400,57334.377621131825
2401,111942.9337148605
2402,137935.48140840317
2403,139528.37351709438
2404,151217.3786503731
2405,159168.27126432472
2406,141462.22124187162
2407,128011.35192290715
2408,144372.0146798963
2409,124742.52894133428
2410,164379.5428441366
2411,122525.46976140433
2412,146720.2536338843
2413,131626.76275071368
2414,137696.9839015873
2415,134873.78075656848
2416,126033.38437467677
2417,137853.43568787776
2418,131711.22151246478
2419,121939.06311020855
2420,128343.48184724769
2421,149593.48468220702
2422,107096.36699061388
2423,113090.49428337273
2424,154261.8181150335
2425,183759.3871663152
2426,132051.14838177993
2427,132317.28902820637
2428,175997.31868806283
2429,117953.89622960579
2430,132625.64079599577
2431,109247.12667372919
2432,143672.11501829443
2433,151196.92232377167
2434,146180.63777167
2435,152786.5520714757
2436,113142.96237032326
2437,106837.65494062507
2438,126873.73115861886
2439,106564.57018880626
2440,120345.79601638642
2441,86568.22500314798
2442,98237.5782714531
2443,121917.49008024475
2444,128014.24669096596
2445,80644.64091726445
2446,141576.86236760777
2447,176732.83042365807
2448,139656.40704037927
2449,107937.77967957151
2450,149421.26470133854
2451,122397.36604895067
2452,203386.4090702115
2453,99521.91103163571
2454,122771.1449883577
2455,117638.02595254758
2456,138543.9175874889
2457,124235.69058264852
2458,127962.59917229427
2459,109703.0847889861
2460,142449.50928271216
2461,123025.74191951205
2462,127427.89924587774
2463,124105.65103436013
2464,179206.29370960212
2465,150304.35133381357
2466,120189.43766600688
2467,135757.1622299713
2468,75315.35638774722
2469,76424.31680616384
2470,190696.43735835617
2471,193511.1549851697
2472,167569.67814932746
2473,119838.08382808366
2474,80137.8113802184
2475,223678.286915111
2476,109942.61960786168
2477,126657.38649208668
2478,149391.40844992347
2479,106114.95124365814
2480,159566.34715833803
2481,119433.37801538987
2482,129494.28465666916
2483,114646.3018548193
2484,123688.50016365453
2485,128265.61184719483
2486,153695.86822128785
2487,164376.19109663018
2488,149527.0633541023
2489,146479.90273010393
2490,144328.76489378556
2491,95325.07886656816
2492,184690.52668293234
2493,142670.8802900597
2494,152666.64484470972
2495,84204.1878094727
2496,243321.9781706332
2497,150522.2268792253
2498,115807.58258966352
2499,81449.95298875772
2500,123510.83928173603
2501,135642.74522275588
2502,137285.49391553274
2503,89256.98025261905
2504,173217.55071514647
2505,219438.15924370647
2506,254459.42232303257
2507,260390.36761457112
2508,253088.54063998087
2509,210267.76697842038
2510,225136.5104451913
2511,175184.09564742306
2512,200282.46635922528
2513,217814.417226489
2514,253903.72081064322
2515,147520.96351138898
2516,164699.3056959509
2517,142225.26147926654
2518,152558.5821972321
2519,224922.23906237527
2520,212028.14052049207
2521,189609.26992022397
2522,221231.23972028424
2523,125392.48568052717
2524,135402.51007815
2525,146777.760995803
2526,134135.73493838162
2527,115173.14360233265
2528,125455.38337928655
2529,122889.56324872679
2530,119945.37141294926
2531,247672.43746503378
2532,224421.01813702023
2533,192039.15625020003
2534,235161.53394650662
2535,306971.7436547701
2536,230593.1392705396
2537,238267.26871967924
2538,188488.8046137548
2539,188648.97675246935
2540,176173.68686097395
2541,184764.13838485567
2542,165534.7658822365
2543,129156.09727053501
2544,119970.73943806419
2545,134017.75466308196
2546,128603.16281307008
2547,136672.98008619636
2548,152265.73496936334
2549,157227.7416692494
2550,229208.764768865
2551,140384.03852050047
2552,126078.75864520801
2553,75965.97745215619
2554,99271.60407548348
2555,122762.23049672265
2556,103099.89913201344
2557,110242.12889142992
2558,150652.4693159893
2559,134780.0990018066
2560,141113.4232259859
2561,142862.06686173615
2562,131054.7445179474
2563,147358.49360923888
2564,201870.94779811846
2565,139009.051023272
2566,151732.05564296624
2567,136899.00907702956
2568,199119.56450222805
2569,210427.90925085943
2570,113364.51413163892
2571,171678.30805612984
2572,157820.91402266567
2573,215866.22261036054
2574,280723.24896953447
2575,131120.79225038915
2576,113333.47130051427
2577,139688.4014976055
2578,82214.96398696177
2579,71898.86181855989
2580,94938.61157871487
2581,98065.60334872494
2582,95533.26862948458
2583,285416.8005286439
2584,163234.55606862291
2585,171649.46507503398
2586,218148.03640171787
2587,205096.16643625515
2588,146389.87147271592
2589,147363.0624170042
2590,211067.5464444257
2591,207170.45066889757
2592,191855.31627355109
2593,251396.4842068305
2594,182252.01752756286
2595,198350.19007980477
2596,309962.2094924901
2597,182323.00015249607
2598,282558.7355808372
2599,299712.8253236101
2600,155006.49911646626
2601,151885.5132641561
2602,82842.95627039592
2603,92340.52443035174
2604,85976.45795646549
2605,75168.34001442596
2606,147033.39599916924
2607,198083.54639580415
2608,200655.52355969377
2609,167432.60793793044
2610,108827.39312591428
2611,108680.72246397131
2612,153376.1153859905
2613,134651.11449481535
2614,126064.24258664587
2615,158924.5855265578
2616,146641.1253373479
2617,175261.47870085106
2618,190602.55243347597
2619,183593.00508276763
2620,187527.18951077067
2621,179085.23667465302
2622,179176.46531433964
2623,254008.36611241082
2624,295289.64646874944
2625,271217.2890732533
2626,171768.20299927326
2627,163775.2909644581
2628,460866.02207995486
2629,454270.9729814861
2630,365620.2205286864
2631,460461.5473213981
2632,426056.40022849874
2633,335513.17075272254
2634,409963.7243672541
2635,152994.49873268954
2636,180155.77620534462
2637,173990.29676374578
2638,252374.05595701587
2639,181073.04671018943
2640,148366.9839206012
2641,103536.59700438718
2642,184139.4931815072
2643,101195.98108680734
2644,123723.03072599335
2645,106336.20483264416
2646,95977.79860579912
2647,100350.76347743801
2648,149592.57566746435
2649,145372.82191339793
2650,148574.95065385528
2651,143135.79668949172
2652,389010.86352417513
2653,244513.39726243448
2654,215758.79544451018
2655,396153.7395970898
2656,315498.7527427713
2657,356428.3571594908
2658,310032.7661895984
2659,301581.19298657257
2660,355293.82252700155
2661,361987.72215407033
2662,350636.698388799
2663,293703.04593940923
2664,275982.65591263544
2665,334997.9427275845
2666,292589.46851630666
2667,164381.25844709645
2668,184275.98648182082
2669,172502.99310996366
2670,276814.5523121909
2671,188735.75633247662
2672,195978.840587039
2673,208598.47163358307
2674,202563.19920304223
2675,172992.22990316033
2676,191506.11451863707
2677,193458.18466991646
2678,251260.4482744486
2679,272423.9961629811
2680,282721.4170265454
2681,401351.7854536253
2682,319051.68929235474
2683,522022.01063731924
2684,313804.4913233879
2685,338479.58970691846
2686,268748.25874260976
2687,325865.2494959773
2688,219147.92640349668
2689,203941.35590593377
2690,403406.944160702
2691,185687.33546078042
2692,131192.2319803508
2693,190518.83711985833
2694,129555.73791560481
2695,191002.2782558318
2696,186764.35504391324
2697,186527.38517142716
2698,194137.29743196449
2699,171698.22508660133
2700,153944.4876109981
2701,147631.41353999794
2702,110844.08658582903
2703,128213.9468763168
2704,133632.48681666737
2705,120790.25769107052
2706,115004.67213492905
2707,127223.12043840336
2708,135164.3787774716
2709,95756.69327258444
2710,127087.99291413759
2711,308767.796497111
2712,368700.8338031529
2713,171975.20947541934
2714,150695.38192491955
2715,168768.60658840544
2716,142425.0743416378
2717,188987.27230682407
2718,230333.930525759
2719,159421.70666925074
2720,175744.02575365143
2721,134708.1383608125
2722,161118.32873592342
2723,145768.9116467761
2724,130149.47470611423
2725,132366.14052294297
2726,149546.6491786358
2727,180887.62247242284
2728,175579.65328305034
2729,148305.17333168347
2730,143737.1597669384
2731,134481.49305331483
2732,132092.64426276393
2733,154024.4027806375
2734,151467.17587532147
2735,134050.20131955107
